tweet id,label,full_text,created_at,user_screen_name,likes,retweets,replies
1556683310801330176,neutral,@ledamalekina @IEBCKenya @citizentvkenya @CNN @JunetMohamed @beth_kasinga chebukati ni kama ulipee yeye unga🤣,Mon Aug 08 16:46:37 +0000 2022,dan_mwaush,1.0,0.0,0.0
1556647618255720448,neutral,@IEBCKenya kwani hii time yote mmekua nayo ilikua ya nini? Are you even serious at first place?,Mon Aug 08 14:24:47 +0000 2022,Bravi_n,0.0,0.0,1.0
1555534652189843463,neutral,@Nelly1Kremlin @Kevour01 @_fels1 @IEBCKenya Sawa Chebukati,Fri Aug 05 12:42:16 +0000 2022,arthur__penn,0.0,0.0,0.0
1555127000272084992,neutral,@fobwanda @IEBCKenya Hapo sawa kabisa.,Thu Aug 04 09:42:24 +0000 2022,YuriBaraza,1.0,0.0,0.0
1554892222830727171,neutral,@OleItumbi @IEBCKenya Shida ya kufuga nguruwe…,Wed Aug 03 18:09:29 +0000 2022,dan_mwaush,2.0,0.0,0.0
1554447338642579458,neutral,"@BernahWambui @NCIC_Kenya @IEBCKenya Heh, wacha tu na hii drama ni noma bana",Tue Aug 02 12:41:40 +0000 2022,Dekitdk,0.0,0.0,0.0
1557878948213800960,fake,@HonOscarSudi @IEBCKenya Wezi nyinyi raondi hakuna kuiba kura mlidhani ukora wenu imejulikana,Thu Aug 11 23:57:39 +0000 2022,Kennedy77033562,1.0,0.0,0.0
1557817678286536706,neutral,"@JCM_Ness @Ladyrisper_1 @georgenjoroge_ @IEBCKenya 😂😂😂 usijali huku tumejaa, wewe zimia tu huko kwenu.",Thu Aug 11 19:54:12 +0000 2022,KelvinLamarck,3.0,0.0,1.0
1557716994098700291,neutral,@IEBCKenya Fanyeni haraka niko na mbuzi Nataka kuchoma,Thu Aug 11 13:14:07 +0000 2022,beth_kasinga,6.0,1.0,3.0
1557673328869052416,neutral,@leftoff_7 @MigunaMiguna @RailaOdinga @IEBCKenya Utafanya miguna akukujie wewe😁😁😁,Thu Aug 11 10:20:36 +0000 2022,254Janae,2.0,2.0,1.0
1557440207447904258,neutral,"John paul mwirigi wa meru amerudi ama ako nje anaota baridi?
@IEBCKenya",Wed Aug 10 18:54:15 +0000 2022,MashMitumba,0.0,0.0,0.0
1459886236689223682,fake,@e_odeo Hiyo kazi na ya IEBC hakuna difference. Yote ni ya kuibiana,Sun Nov 14 14:09:36 +0000 2021,Merddie,1.0,0.0,1.0
1552805557597356033,fact,"Vijana tuko chonjo kudumisha amani. Wakenya kwa pamoja tueneze umoja katika uchaguzi ujao. #UchaguziBilaNoma  @Midrifthurinet @game_intl @tv47ke @IEBCKenya
@NACADAKenya @ECESeu @NCIC_Kenya @UNDPKenya @denmarkinkenya @FredMatiangi @YBN_Kenya #ElectionsBilaNoma
@tendasasa
#Peace https://t.co/2zUwKQIyc3",Thu Jul 28 23:57:49 +0000 2022,Mtaani_konnect,8.0,6.0,0.0
1552802516697579525,neutral,"Umoja ni nguvu,Daima tuchaguwe Amani kwa kuwa ni wajibu wetu kuijenga Kenya ya leo,ya kesho na kuhakikisha mtondogoo uko salama salmini @tv47ke @IEBCKenya
@NACADAKenya @ECESeu @NCIC_Kenya @UNDPKenya @denmarkinkenya @FredMatiangi @YBN_Kenya #ElectionsBilaNoma
#TusibleedNdioWalead https://t.co/fgvGarN0nV",Thu Jul 28 23:45:44 +0000 2022,Mtaani_konnect,3.0,2.0,0.0
1552558662216024066,neutral,@IEBCKenya Wanastahili kuungwa mikono na kuaminiwa na wagombea viti kwenye nyadhfa mbali mbali kwani wamefanya kazi vyema kuhakikisha uchaguzi liwe la huru na haki #sema2022 @RashidAbdalla @LuluHassan,Thu Jul 28 07:36:44 +0000 2022,BobOtienoOwino,0.0,0.0,0.0
1552555844855889920,neutral,@citizentvkenya @RashidAbdalla @LuluHassan @IEBCKenya wakanyagie hapo hapo wasinyongwe na wanasiasa hadi wachezee densi zao kwani hao ni tume la uhuru,Thu Jul 28 07:25:33 +0000 2022,BobOtienoOwino,0.0,0.0,0.0
1551766910563504129,neutral,@IEBCKenya Hii kipara inafaa ipigwe vizuri irudi back to default.,Tue Jul 26 03:10:36 +0000 2022,DRatemo,8.0,1.0,1.0
1559270026825318402,neutral,@ayubu_madenge Huu ni upuuzi wa wasomi wa karatasi ambao hawatumii akili. Matokeo yapo kwenye portal ya IEBC ni uvivu wa kukusanya matokeo ya vituo na kujumuisha. Na kanuni inakwambia kubaliana na matokeo ili kosa lionekane halafu ukadai mahakamani. Halafu RO ni mmoja nae ni Chebukati.,Mon Aug 15 20:05:18 +0000 2022,AllyMansur1,0.0,0.0,0.0
1559186409625456643,fake,,,,,,
1559184974112243715,neutral,IEBC wako Kadi.,Mon Aug 15 14:27:20 +0000 2022,Muigaiiii,0.0,0.0,0.0
1560611902807474177,neutral,Hii rangi ya IEBC walieka kwa kidole mlisema inafaa kutoka after siku ngapi wadai juu weeh,Fri Aug 19 12:57:27 +0000 2022,KIPTOOK56229219,0.0,0.0,0.0
1559523973930618880,neutral,,,,,,
1562710274515222528,neutral,@swt_akinyi Watu wa iebc watalipwa lini,Thu Aug 25 07:55:37 +0000 2022,munaisammy,0.0,0.0,0.0
1562532291628650497,neutral,Kwani kenya ninyanani mara chebukati mara iebc sasa,Wed Aug 24 20:08:23 +0000 2022,BWangacha,0.0,0.0,0.0
1562003095894253568,neutral,Hizo jobs za IEBC ogopa!,Tue Aug 23 09:05:33 +0000 2022,Kaysparks_,243.0,63.0,56.0
1563851225870761989,fact,"Rais mteule William Ruto ameelezea imani yake kwa Idara ya Mahakama, saa chache kabla ya kuanza kusikilizwa kwa kesi inayopinga ushindi wake uliotangazwa na mkuu wa IEBC Wafula Chebukati uchaguzi mkuu wa Agosti 9 2022... https://t.co/PqhGeWZFzs",Sun Aug 28 11:29:21 +0000 2022,BiftuFm,0.0,0.0,0.0
1563603030079320066,neutral,"Iebc imeanika watu kweli,
Waah kunoma lweli",Sat Aug 27 19:03:07 +0000 2022,koinet_jacob,0.0,0.0,0.0
1563471953738223616,fake,@smutoro @AmnestyEARO @IEBC Chibukati alikula pekeyake ndyo maana akasaltiwa kwahivo iskushtue broo huo n ukwel mtupu wa mambo yalivokwenda,Sat Aug 27 10:22:16 +0000 2022,RMwaguzo,0.0,0.0,0.0
1566339419958812673,neutral,@sabali77 Naskia pesa ya iebc haitoki naskia kuchizi,Sun Sep 04 08:16:33 +0000 2022,fw_gucu,1.0,0.0,1.0
1565932287736401921,neutral,@fokango Kila siku mutabadilisha iebc kenya,Sat Sep 03 05:18:45 +0000 2022,razakab27006849,1.0,0.0,0.0
1565635372788465664,neutral,,,,,,
1565624214756941827,neutral,Jose Camargo amechoma🤣🤣🤣 #josecamargo #supremecourtofkenya #juliesoweto #iebc #iebcresults2022,Fri Sep 02 08:54:35 +0000 2022,HartnelNzumbi,0.0,0.0,0.0
1565617169941028865,neutral,,,,,,
1554732830797795333,neutral,UchaguI Mkuu #GE2022 hufai kua tishio kwa Amani ya Nchi. #ChaguaAmani https://t.co/9pXCH9pwHs,Wed Aug 03 07:36:07 +0000 2022,augustinevickie,0.0,0.0,0.0
1563440165682458630,neutral,"@EthanJo_88 @transitingclown @elogkenya Kwa hivo ni madai yasiyokua na ushahidi?mbona basi anaenda kortini?wewe ni chuki uko nayo,acha nikuwache",Sat Aug 27 08:15:57 +0000 2022,Oskahtafari,0.0,0.0,1.0
1563245240592449536,neutral,"@EthanJo_88 @transitingclown @elogkenya Kama unaongelea tamaa,kuna viongozi wenye wanatamaa kuliko Baba humu nchini.kuna wenye wanaamini wasipopata uongozi lazima watu kadhaa wakufe,Baba huwa anaibiwa uchaguzi kila wakati na wezi wanaojulikana",Fri Aug 26 19:21:23 +0000 2022,Oskahtafari,0.0,0.0,1.0
1563232146973609985,neutral,"@EthanJo_88 @transitingclown @elogkenya Hizo siku chama tawala ilikua tu KANU,na lazima ungeingia kama ulihitaji uongozi",Fri Aug 26 18:29:21 +0000 2022,Oskahtafari,0.0,0.0,1.0
1563211822966407169,neutral,"@EthanJo_88 @transitingclown @elogkenya Akisema dikteta alimaanisha Moi,elewa siasa ya Kenya kwanza",Fri Aug 26 17:08:36 +0000 2022,Oskahtafari,0.0,0.0,1.0
1563031805988864001,neutral,@elogkenya @johngithongo .. ona,Fri Aug 26 05:13:16 +0000 2022,david_osore,0.0,0.0,0.0
